"last_name, first_name","player_id","year","player_age","pa","double","home_run","k_percent","bb_percent","xwoba","exit_velocity_avg","out_zone_swing_miss","pull_percent","opposite_percent","groundballs_percent"
"Springer III, George",543807,2022,32,583,22,25,17.2,9.3,".342","88.7",140,45.7,22,44.3
"Vázquez, Christian",543877,2022,31,426,23,9,16.2,5.2,".298","87.9",74,28.3,27.7,45.2
"Wong, Kolten",543939,2022,31,497,24,15,17.7,9.3,".305","87",93,41.8,25.2,43.6
"Gregorius, Didi",544369,2022,32,232,9,1,15.5,5.6,".275","84.5",78,32.8,24.4,41.7
"Garcia, Leury",544725,2022,31,315,8,3,20.6,2.2,".258","87",81,33.3,27.1,53.3
"Vargas, Ildemaro",545121,2022,30,222,13,4,10.4,3.6,".255","87",25,32.4,21.8,48.9
"Grichuk, Randal",545341,2022,30,538,21,19,23.6,4.5,".281","90",152,33.9,26,50.4
"Stassi, Max",545358,2022,31,375,12,9,29.9,10.1,".266","88.6",87,35.4,24.2,52
"Trout, Mike",545361,2022,30,499,28,40,27.9,10.8,".395","91.6",113,40,26.3,25
"Herrera, Odúbel",546318,2022,30,197,9,5,21.3,5.6,".272","86.9",69,38.2,35.4,57.6
"Almora Jr., Albert",546991,2022,28,235,10,5,19.6,7.2,".270","84",54,42.1,20.5,50.9
"Harper, Bryce",547180,2022,29,426,28,18,20.4,10.8,".380","92.1",143,37.9,25.9,42.1
"Abreu, José",547989,2022,35,679,40,15,16.2,9.1,".373","92.2",172,34.5,26.3,47.7
"Díaz, Elias",553869,2022,31,381,18,9,21.5,6.6,".274","88.4",106,32.4,26.5,47.8
"Narváez, Omar",553882,2022,30,296,12,4,19.3,9.8,".268","84.7",60,37.7,28,36.2
"Suárez, Eugenio",553993,2022,30,629,24,31,31.2,11.6,".339","89.8",169,44.3,24.4,34.1
"Urshela, Gio",570482,2022,30,551,27,13,17.4,7.4,".323","88.9",123,33.3,26.9,41.7
"Schoop, Jonathan",570731,2022,30,510,23,11,21,3.7,".268","87",157,37,23,45.2
"Arenado, Nolan",571448,2022,31,620,42,30,11.6,8.4,".339","88.8",131,45.2,20,30.5
"Barnhart, Tucker",571466,2022,31,308,10,1,24,8.1,".244","84.5",63,34.1,28.8,54.3
"Farmer, Kyle",571657,2022,31,583,25,14,17,5.7,".311","85.5",138,39.1,25.5,45.3
"Haniger, Mitch",571745,2022,31,247,8,11,26.3,8.1,".326","91.9",71,44.1,23,37.3
"Hernández, Enrique",571771,2022,30,402,24,6,17.7,8.5,".297","87.8",103,43.5,22.4,39.8
"Lamb, Jake",571875,2022,31,111,6,3,34.2,9.9,".314","91.5",33,39,23.7,37.3
"Maile, Luke",571912,2022,31,206,10,3,26.2,9.2,".263","84.5",49,38.5,21.5,37.7
"Muncy, Max",571970,2022,31,565,22,21,25,15.9,".339","90.3",88,48,20.7,32.5
"Myers, Wil",571976,2022,31,286,15,7,30.1,7.3,".288","88.5",82,35.4,29.8,41.6
"Naquin, Tyler",571980,2022,31,334,19,11,27.8,5.7,".317","90.3",102,38.1,28,40.4
"Piscotty, Stephen",572039,2022,31,139,4,5,34.5,6.5,".275","90.4",78,37.5,21.3,45
"Pollock, AJ",572041,2022,34,527,26,14,18.6,6.1,".317","88.8",142,40.8,23.5,45.3
"Taylor, Michael A.",572191,2022,31,456,10,9,23.9,7.7,".289","86.3",146,36.5,25.8,42.3
"Thompson, Trayce",572204,2022,31,255,14,13,36.5,12.5,".366","92.2",87,55.5,17.2,31.3
"Voit III, Luke",572228,2022,31,568,22,22,31.5,9.7,".322","89.8",221,46.2,20.2,34.9
"Walker, Christian",572233,2022,31,667,25,36,19.6,10.3,".359","90",150,38.8,24.2,39.2
"Zunino, Mike",572287,2022,31,123,3,5,37.4,4.9,".252","91.8",60,42.9,27.1,28.6
"Carpenter, Matt",572761,2022,36,154,9,15,22.7,12.3,".360","89.8",28,57.9,18.9,27.4
"Dickerson, Corey",572816,2022,33,297,17,6,16.2,4,".293","87.8",74,35.7,29.8,46.8
"Ruf, Darin",573131,2022,35,388,12,11,27.1,11.6,".310","89.2",91,42.2,28.4,41.8
"Yastrzemski, Mike",573262,2022,31,558,31,17,25.3,10.9,".314","89.9",111,42.7,23.6,34.8
"Contreras, Willson",575929,2022,30,487,23,22,21.1,9.2,".364","90.4",159,40.3,23.5,51.1
"Iglesias, Jose",578428,2022,32,467,30,3,12,3.6,".281","83.8",79,37.6,22.5,53.4
"Bryant, Kris",592178,2022,30,181,12,5,14.9,9.4,".344","85",39,42.2,20,38.5
"Canha, Mark",592192,2022,33,542,24,13,17.9,8.9,".323","87.7",85,39.3,28.7,46.1
"Casali, Curt",592200,2022,33,176,4,5,28.4,13.6,".289","87.1",40,46,23,28
"Castellanos, Nick",592206,2022,30,558,27,13,23.3,5.2,".302","87.5",229,35.6,32.3,42.9
"Drury, Brandon",592273,2022,29,568,31,28,22.2,6.7,".316","89.1",124,44.7,23.2,40.9
"Gamel, Ben",592325,2022,30,423,20,9,23.2,11.3,".316","88.8",111,36.1,25.2,43.4
"Judge, Aaron",592450,2022,30,696,28,62,25.1,15.9,".463","95.9",192,47.3,21.3,37
"Machado, Manny",592518,2022,29,644,37,32,20.7,9.8,".338","91.5",156,40.7,26.2,37.6
"Moran, Colin",592567,2022,29,128,3,5,23.4,12.5,".318","90.4",45,47.6,23.2,50
"Pederson, Joc",592626,2022,30,433,19,23,23.1,9.7,".367","93.2",116,35.6,26.8,37.3
"Realmuto, J.T.",592663,2022,31,562,26,22,21.2,7.3,".351","90.3",133,38.2,28.2,44.6
"Renfroe, Hunter",592669,2022,30,522,23,29,23.2,7.5,".323","90.5",144,40.5,23.5,37.4
"Rosario, Eddie",592696,2022,30,270,12,5,25.2,6.3,".250","87.7",105,38.4,18.4,39.5
"Yelich, Christian",592885,2022,30,671,25,14,24.1,13.1,".338","91.5",172,33.4,27.6,59.1
"Merrifield, Whit",593160,2022,33,550,28,11,15.5,6.9,".288","87.1",98,35.1,29,41.2
"Bogaerts, Xander",593428,2022,29,631,38,15,18.7,9,".323","88.1",142,37.2,25.3,46.6
"Alberto, Hanser",593643,2022,29,159,9,2,15.7,1.9,".234","82.9",47,42,23.7,50.4
"Polanco, Jorge",593871,2022,28,445,16,16,21.3,14.4,".358","89",107,46.5,20.4,30.6
"Calhoun, Kole",594777,2022,34,424,14,12,32.1,6.4,".294","90.8",162,45.9,19.6,38
"Duvall, Adam",594807,2022,33,315,16,12,32.1,6.7,".293","88.3",94,48.4,19.1,29.3
"Kiermaier, Kevin",595281,2022,32,221,8,7,27.6,6.3,".305","87.9",73,32.4,32.4,52.4
"Alfaro, Jorge",595751,2022,29,274,14,7,35.8,4,".295","89.4",131,31.1,27.3,47.2
"Profar, Jurickson",595777,2022,29,658,36,15,15.7,11.1,".315","87.5",106,42.1,25.3,44.8
"Báez, Javier",595879,2022,29,590,27,17,24.9,4.4,".281","87.9",289,39.9,25.3,50.6
"Cave, Jake",595909,2022,29,177,7,5,27.7,6.2,".285","90.7",62,24.8,25.6,36.8
"Hedges, Austin",595978,2022,29,338,4,7,23.1,7.4,".238","84.2",91,41,24,40.6
"Lindor, Francisco",596019,2022,28,706,25,26,18.8,8.4,".331","89.3",180,38.3,24.2,43.5
"Odor, Rougned",596059,2022,28,472,19,13,23.1,6.8,".277","87.8",126,42.4,20.9,32.4
"Slater, Austin",596103,2022,29,325,15,7,27.4,12.3,".351","89",90,31.1,26.3,53.7
"Story, Trevor",596115,2022,29,396,22,16,30.8,8.1,".301","88.9",133,38.5,25.1,35.1
"Stubbs, Garrett",596117,2022,29,121,4,5,24.8,11.6,".275","85.2",30,50.6,13,46.8
"Vogelbach, Daniel",596129,2022,29,461,19,18,24.7,15.8,".350","89.4",76,40.7,23.8,38.1
"Sánchez, Gary",596142,2022,29,471,24,16,28.9,8.5,".321","90.5",143,47.9,22.9,43.8
"Kepler, Max",596146,2022,29,446,18,9,14.8,11,".338","89.1",83,41.7,23.9,46.6
"Franco, Maikel",596748,2022,29,388,15,9,19.3,3.1,".272","87",106,44.1,22.1,44.5
"Choi, Ji Man",596847,2022,31,419,22,11,29.4,13.8,".337","92.2",108,40.7,24.2,46.6
"Bradley Jr., Jackie",598265,2022,32,370,23,4,20.8,6.5,".268","87.6",83,39.8,23.8,51.3
"La Stella, Tommy",600303,2022,33,195,14,2,15.4,5.6,".267","87.9",32,37.3,22.9,39.2
"Candelario, Jeimer",600869,2022,28,467,19,13,23.3,6,".292","87.2",125,39.8,26.5,42.6
"Daza, Yonathan",602074,2022,28,408,21,2,14.2,6.4,".308","84.8",85,34.4,27.2,55.6
"Urías, Ramón",602104,2022,28,445,17,16,22,6.7,".320","89.4",103,37.8,25.3,47.8
"Anderson, Brian",605119,2022,29,383,16,8,26.4,9.7,".309","88.7",111,38.7,25.2,51.3
"Barnes, Austin",605131,2022,32,212,6,8,17.5,12.7,".298","87.4",25,33.8,31,43.4
"Bell, Josh",605137,2022,29,647,29,17,15.8,12.5,".349","88.9",115,37.1,27.2,50.7
"Betts, Mookie",605141,2022,29,639,40,35,16.3,8.6,".344","90.5",111,44.3,21.2,33.7
"Caratini, Victor",605170,2022,28,314,12,9,21.3,9.9,".309","89.4",67,33.8,27.5,50.2
"Davis, J.D.",605204,2022,29,365,16,12,33.4,10.7,".351","92.4",99,35.9,25.3,46
"Garcia, Aramis",605244,2022,29,115,2,1,29.6,2.6,".247","87.5",35,36.8,21.1,36.8
"Machín, Vimael",605353,2022,28,253,12,1,18.6,9.9,".301","89.3",48,29.6,30.2,44.7
"Pérez, Michael",605421,2022,29,132,0,6,24.2,7.6,".276","88.8",34,45.6,24.4,35.6
"Zimmer, Bradley",605548,2022,29,117,5,2,38.5,4.3,".225","87",42,31.1,29.5,54.1
"Castro, Harold",605612,2022,28,443,21,7,17.8,3.8,".316","87",104,32.7,32.4,44.2
"Arcia, Orlando",606115,2022,27,234,9,9,21.8,9,".329","90.7",66,41.9,21.9,47.5
"Tapia, Raimel",606132,2022,28,433,20,7,18.7,3.7,".286","87.6",115,30.8,29.3,54.2
"Aquino, Aristides",606157,2022,28,276,13,10,36.6,6.2,".243","85.6",127,45.6,22.2,39.9
"Hernández, Teoscar",606192,2022,29,535,35,25,28.4,6.4,".351","92.6",184,38.6,26.5,44.4
"Marte, Ketel",606466,2022,28,558,42,12,18.1,9.9,".315","90.1",95,42.7,21.7,43.2
"Haase, Eric",606992,2022,29,351,17,14,27.6,6.8,".302","87.7",129,41.9,24.9,39.7
"Nimmo, Brandon",607043,2022,29,673,30,16,17.2,10.5,".338","89.4",110,29.6,28.9,51.7
"Peterson, Jace",607054,2022,32,328,14,8,25.9,10.1,".300","88.6",84,38.9,22.6,46.6
"Turner, Trea",607208,2022,29,708,39,21,18.5,6.4,".335","88.9",225,41.4,23.9,43.5
"Stallings, Jacob",607732,2022,32,384,12,4,21.6,7.6,".274","86.7",90,28.9,32.7,42.9
"Ramírez, José",608070,2022,29,685,44,29,12,10.1,".320","87.7",112,44.7,20.5,32.6
"Bregman, Alex",608324,2022,28,656,38,23,11.7,13.3,".350","88.9",78,45.1,20.2,33.5
"Gallo, Joey",608336,2022,28,410,8,19,39.8,13.7,".294","89.6",156,48.4,17.6,28.2
"Kelly, Carson",608348,2022,27,354,18,7,20.1,8.2,".288","87.7",69,38.8,22,40.8
"Seager, Corey",608369,2022,28,663,24,33,15.5,8.7,".372","91.1",198,39.6,24.8,40.2
"Winker, Jesse",608385,2022,28,547,15,14,18.8,15.4,".345","87.7",85,36.5,26.1,38.8
"Mazara, Nomar",608577,2022,27,171,8,2,23.4,5.8,".294","86.1",46,33.6,27.7,36.1
"Plawecki, Kevin",608700,2022,31,186,8,1,17.2,7.5,".268","89.3",37,37.7,21.7,47.8
"Refsnyder, Rob",608701,2022,31,177,11,6,26,8.5,".374","89.9",32,39.1,28.2,37.3
"Reynolds, Matt",608703,2022,31,272,10,3,28.7,9.6,".272","90.2",84,26.3,31.1,51.5
"Meneses, Joey",608841,2022,30,240,14,13,21.7,6.3,".332","91.4",55,34.3,27.9,47.7
"Andujar, Miguel",609280,2022,27,140,5,1,19.3,3.6,".278","84.4",36,34.3,23.1,40.7
"Vosler, Jason",613564,2022,28,111,6,4,26.1,9,".312","84.7",30,50,18.6,37.1
"Cordero, Franchy",614173,2022,27,275,17,8,33.5,10.2,".313","89.7",102,40.3,25.3,39.6
"Reyes, Franmil",614177,2022,26,473,17,14,33.2,6.3,".275","92",174,37.7,27.5,47.9
"Torrens, Luis",620443,2022,26,166,2,3,30.1,7.2,".284","90.3",48,29.1,28.2,46.6
"Swanson, Dansby",621020,2022,28,696,32,25,26.1,7,".337","90.2",180,38.7,24.9,38.3
"Newman, Kevin",621028,2022,28,309,18,2,15.5,5.2,".285","85.8",50,37,20.2,44
"Taylor, Chris",621035,2022,31,454,25,10,35.2,9.7,".277","87.4",146,41.6,25.7,32.2
"Correa, Carlos",621043,2022,27,590,24,22,20.5,10.3,".360","89.9",124,38.5,22,42
"Phillips, Brett",621433,2022,28,225,6,5,41.8,7.1,".220","88.5",60,46.4,19.6,33.9
"Taylor, Tyrone",621438,2022,28,405,21,17,25.2,5.4,".307","88",121,40.9,20.8,38.3
"Buxton, Byron",621439,2022,28,382,13,28,30.4,8.9,".358","92.9",116,54.2,18.2,30.7
"Bolt, Skye",621450,2022,28,116,2,4,25.9,6,".261","89.2",31,37.7,22.1,48.1
"Ward, Taylor",621493,2022,28,564,22,23,21.3,10.6,".361","90",97,38.4,25.5,35.5
"Nido, Tomás",621512,2022,28,313,15,3,24.3,4.5,".284","86.3",104,26.6,29.7,53.2
"Wisdom, Patrick",621550,2022,30,534,28,25,34.3,9.9,".295","90.7",182,48.1,19.7,34.9
"Wendle, Joey",621563,2022,32,371,24,3,13.5,4,".276","87.5",71,31.6,31.2,55.1
"Olson, Matt",621566,2022,28,699,44,34,24.3,10.7,".347","92.9",183,38.7,22,39.6
"Duffy, Matt",622110,2022,31,247,8,2,20.2,6.9,".280","87.1",56,24.7,35.4,46.1
"Margot, Manuel",622534,2022,27,363,18,4,18.7,6.6,".299","89.5",106,26,27.1,46.1
"Camargo, Johan",622666,2022,28,166,3,3,22.3,7.8,".267","86.4",46,41.4,25,43.1
"Reyes, Victor",622682,2022,27,336,19,3,22.9,3.9,".292","87.9",90,38,27.3,45.5
"Mateo, Jorge",622761,2022,27,533,25,13,27.6,5.1,".272","86.8",191,34.9,29,38.6
"Heineman, Tyler",623168,2022,31,174,8,0,9.8,4.6,".271","82.7",29,38.2,27.1,39.6
"Velazquez, Andrew",623205,2022,27,349,8,9,34.1,4.3,".246","88",104,30.7,25.9,50.9
"Bote, David",623520,2022,29,127,8,4,35.4,4.7,".287","92.4",42,43.1,23.6,48.6
"Ramírez, Harold",623912,2022,27,435,24,6,16.6,4.4,".310","88.5",138,35.8,20.9,51.9
"Santander, Anthony",623993,2022,27,647,24,33,18.9,8.5,".352","90.1",157,43.1,21.2,32.2
"Alonso, Pete",624413,2022,27,685,27,40,18.7,9.8,".353","89.8",180,41.4,24.5,36.4
"Arroyo, Christian",624414,2022,27,300,16,6,16.3,4.3,".330","88.9",86,33.2,25.5,47.2
"Biggio, Cavan",624415,2022,27,303,18,6,28.1,12.5,".288","88.3",55,46,23,35.6
"Frazier, Adam",624428,2022,30,602,22,3,12.1,7.6,".297","85.1",85,35.1,26.8,41.8
"Trevino, Jose",624431,2022,29,353,12,11,17.6,4.2,".281","87.9",78,35.4,24.1,40.9
"Gordon, Nick",624503,2022,26,443,28,9,23.7,4.3,".333","90.6",131,41.1,26.2,42.1
"McGuire, Reese",624512,2022,27,274,14,3,20.4,4.4,".267","87",71,36.1,28.2,42.1
"Soler, Jorge",624585,2022,30,306,13,13,29.4,10.1,".322","91.2",90,49.7,16,43.1
"Sosa, Edmundo",624641,2022,26,190,11,2,26.3,2.6,".282","86.8",80,42.2,26.6,46.9
"Hernandez, Yadiel",628450,2022,34,327,16,9,22.6,5.8,".313","88.8",90,28.3,26.2,50.6
"Ibáñez, Andy",628451,2022,29,128,4,1,16.4,7,".272","88.3",26,26.5,28.6,43.9
"Cronenworth, Jake",630105,2022,28,684,30,17,19.2,10.2,".303","87.6",105,34.3,29.5,36.2
"Meadows, Austin",640457,2022,27,147,6,0,11.6,10.9,".380","87.8",17,36,25.2,37.8
"Mercado, Óscar",640458,2022,27,128,6,4,22.7,3.9,".258","86.3",39,45.2,24.7,32.3
"Pinder, Chad",640461,2022,30,379,18,12,31.1,3.7,".280","87.5",113,36.2,26.4,50
"Azocar, José",640492,2022,26,216,9,0,20.4,5.6,".272","88.3",57,20,35,51.2
"Anderson, Tim",641313,2022,29,351,13,6,15.7,4,".336","88.2",90,31,30,55.2
"Bellinger, Cody",641355,2022,26,550,27,19,27.3,6.9,".278","89.4",137,45.8,21.1,35.6
"Collins, Zack",641470,2022,27,108,4,4,38,8.3,".257","91",34,54.4,24.6,28.1
"Crawford, J.P.",641487,2022,27,603,24,6,13.3,11.3,".315","85.1",75,33.7,27,46.5
"Delay, Jason",641511,2022,27,167,6,1,29.9,5.4,".230","84.9",50,39.6,20.8,41.5
"Dozier, Hunter",641531,2022,30,500,26,12,25,6.8,".301","88.5",192,40.5,22.8,42.9
"Engel, Adam",641553,2022,30,260,13,2,29.2,4.2,".246","87.9",82,40.8,29,38.5
"Fraley, Jake",641584,2022,27,247,9,12,21.9,10.5,".333","85.1",58,44.5,25.6,43.3
"Garver, Mitch",641598,2022,31,215,7,10,24.7,10.7,".319","88.9",42,56.2,19.7,34.3
"Guillorme, Luis",641645,2022,27,335,12,2,13.7,10.1,".302","86.2",37,28.1,28.9,56.9
"Hampson, Garrett",641658,2022,27,226,7,2,27.9,9.3,".261","86.5",57,31.2,27,52.5
"Heim, Jonah",641680,2022,27,450,20,16,19.3,9.1,".291","89.3",93,50.5,17.4,38.9
"Leblanc, Charles",641779,2022,26,169,10,4,31.4,7.1,".285","87.3",53,42.7,33,37.9
"Mancini III, Trey",641820,2022,30,587,23,18,23,9,".327","89.5",168,40.9,23.4,40.6
"McMahon, Ryan",641857,2022,27,597,23,20,26.5,10.1,".330","91.7",150,35.3,28.3,44.7
"Neuse, Sheldon",641914,2022,27,293,4,4,27.3,6.8,".254","89.1",95,24.6,33.5,62.8
"O'Neill, Tyler",641933,2022,27,383,11,14,26.9,9.9,".328","89.8",105,42,22.3,42.4
"Smith, Dominic",642086,2022,27,152,10,0,24.3,7.9,".293","89.6",40,33.3,21.2,47.5
"Tellez, Rowdy",642133,2022,27,599,23,35,20.2,10.4,".349","91.1",132,37.7,18.7,39.7
"VanMeter, Josh",642165,2022,27,192,5,3,23.4,9.9,".288","88.1",25,34.4,25,39.1
"Wade, Tyler",642180,2022,27,163,5,1,20.2,6.1,".248","83.9",32,32.8,28.6,49.6
"White, Eli",642201,2022,28,117,2,3,35,9.4,".255","86.4",34,40,36.9,41.5
"Mejía, Francisco",642336,2022,26,299,22,6,21.7,2.3,".262","86.8",103,42.2,21.8,36.9
"Siri, Jose",642350,2022,26,325,13,7,33.2,6.2,".261","87.2",126,38.1,24.7,43.3
"Rosario, Amed",642708,2022,26,670,26,11,16.6,3.7,".310","88.4",147,30.4,29.1,52.5
"Adames, Willy",642715,2022,26,617,31,31,26.9,7.9,".323","88.9",177,37.7,25.7,34.2
"Alcántara, Sergio",642727,2022,25,224,8,6,25.4,5.4,".244","86.6",52,40.3,27.9,45.5
"Estrada, Thairo",642731,2022,26,541,22,14,16.5,6.1,".299","86.2",118,40,22.5,51.4
"Wynns, Austin",642851,2022,31,177,7,3,21.5,5.6,".267","84.1",43,37.3,29.4,46.8
"Benintendi, Andrew",643217,2022,27,521,23,5,14.8,10,".334","89.2",64,29,30,43.8
"Cooper, Garrett",643265,2022,31,469,33,9,25.4,8.5,".341","89.6",118,33.3,27,45.3
"Dubón, Mauricio",643289,2022,27,265,9,5,11.3,4.9,".272","84.7",37,34.4,22.6,39.4
"Jansen, Danny",643376,2022,27,248,10,15,17.7,10.1,".366","90.4",39,50,14.8,33.5
"Kemp, Tony",643393,2022,30,558,24,7,12.4,8.1,".267","84.4",68,39,22.9,43.3
"Kiner-Falefa, Isiah",643396,2022,27,531,20,4,13.6,6.6,".290","86.2",63,31.5,29.6,55.8
"McNeil, Jeff",643446,2022,30,589,39,9,10.4,6.8,".323","86.9",77,33.3,26.8,41.3
"Schwindel, Frank",643524,2022,30,292,11,8,19.9,6.5,".278","88.1",81,42.3,23.3,47.4
"Chang, Yu",644374,2022,26,190,6,4,31.1,8.4,".290","88.8",58,39.6,20.7,41.4
"Albies, Ozzie",645277,2022,25,269,16,8,17.5,5.9,".294","87.1",86,46.6,18.1,38.7
"Robles, Victor",645302,2022,25,407,10,6,25.6,4.2,".244","84.6",111,40.1,23.8,45.8
"Herrera, Jose",645444,2022,25,124,2,0,27.4,7.3,".186","84.7",22,43.2,22.2,65.4
"Ford, Mike",645801,2022,29,149,5,3,26.8,11.4,".278","88.7",26,50.5,12.1,33
"Devers, Rafael",646240,2022,25,614,42,27,18.6,8.1,".361","93.1",171,28.2,27,42.3
"Naylor, Josh",647304,2022,25,498,28,20,16.1,7.6,".327","89.4",101,42,20.9,49.5
"Toro, Abraham",647351,2022,25,352,13,10,18.5,6.3,".284","87",74,42.2,21.7,38.8
"Díaz, Aledmys",649557,2022,31,327,13,12,16.2,5.5,".308","86.6",73,45.3,21.3,39.8
"Urías, Luis",649966,2022,25,472,17,16,21,10.6,".326","87.3",67,42.3,23.7,36.5
"Díaz, Lewin",650331,2022,25,174,4,5,31,6.3,".219","88.3",51,43.5,20.4,37
"Arraez, Luis",650333,2022,25,603,31,8,7.1,8.3,".333","88.9",32,28.4,30.4,41.2
"Jiménez, Eloy",650391,2022,25,327,12,16,22,8.6,".365","92.8",93,30.4,24.6,50
"Torres, Gleyber",650402,2022,25,572,28,24,22.6,6.8,".319","90.4",125,35.9,28.7,35.9
"Castro, Willi",650489,2022,25,392,18,8,20.9,3.8,".286","84.8",137,32.1,27.5,42.9
"Díaz, Yandy",650490,2022,30,558,33,9,10.8,14,".365","92.2",62,29,33.1,50
"De La Cruz, Bryan",650559,2022,25,355,20,13,25.4,5.4,".355","90.8",101,38.7,21,42.4
"Rengifo, Luis",650859,2022,25,511,22,17,15.5,3.3,".296","86.9",121,38.7,16.5,48.2
"Adams, Riley",656180,2022,26,155,4,5,29.7,7.7,".274","90.2",53,45.8,26,44.8
"Allen, Greg",656185,2022,29,134,4,2,31.3,7.5,".229","87.6",36,50,23.8,55
"Chapman, Matt",656305,2022,29,621,27,27,27.4,11,".341","92.2",113,44.8,18.8,34.6
"Chavis, Michael",656308,2022,26,426,16,14,29.6,4.5,".261","85.4",150,38.7,21.1,44.8
"Fairchild, Stuart",656413,2022,26,110,4,5,30.9,7.3,".317","88.9",29,44.4,22.2,44.4
"Hilliard, Sam",656541,2022,28,200,6,2,28.5,11.5,".303","92",50,31.9,19.3,44.5
"Hoskins, Rhys",656555,2022,29,672,33,30,25.1,10.7,".338","90.1",161,45,22.6,36.3
"Joe, Connor",656582,2022,29,467,20,7,20.8,11.8,".311","85.3",81,36.4,24,47.1
"Luplow, Jordan",656669,2022,28,234,5,11,25.6,10.7,".288","87.2",65,50,20.5,41.1
"McKinstry, Zach",656716,2022,27,185,6,5,28.1,8.6,".288","86.4",45,42.2,30.2,39.7
"Mullins II, Cedric",656775,2022,27,672,32,16,18.8,7,".288","88.8",129,41.8,25,41
"O'Hearn, Ryan",656811,2022,28,145,6,1,24.1,5.5,".330","92.1",41,43,27,46
"Rivera, Emmanuel",656896,2022,26,359,16,12,23.1,6.4,".310","90.4",94,39.1,26.2,49.2
"Schwarber, Kyle",656941,2022,29,669,21,46,29.9,12.9,".375","93.3",151,42.5,19.8,34.3
"Smith, Pavin",656976,2022,26,277,9,9,24.2,10.1,".304","87.9",54,38.1,26.5,43.6
"Thomas, Lane",657041,2022,26,548,26,17,24.1,7.5,".286","86.4",104,41.8,23.5,45.3
"Verdugo, Alex",657077,2022,26,644,39,11,13.4,6.5,".329","89.1",95,30.4,28.1,46.2
"DeJong, Paul",657557,2022,28,237,9,6,33.3,8.9,".267","87.6",78,45.1,30.1,32.3
"Laureano, Ramón",657656,2022,27,383,18,13,27.2,6.5,".307","88.7",116,41.3,26.4,43.4
"Papierski, Michael",657709,2022,26,103,1,1,25.2,9.7,".217","77.4",20,38.8,23.9,47.8
"Sheets, Gavin",657757,2022,26,410,19,15,21,6.6,".283","88.6",98,38.4,24.8,41.2
"Olivares, Edward",658668,2022,26,174,8,4,20.7,5.7,".339","89.2",46,43.7,16.7,47.6
"Moncada, Yoán",660162,2022,27,433,18,12,26.3,7.4,".289","88.7",121,34.7,24.2,39.3
"Ohtani, Shohei",660271,2022,27,666,30,34,24.2,10.8,".383","92.9",150,36,27.8,43
"Tsutsugo, Yoshi",660294,2022,30,193,4,2,25.9,9.8,".254","88.8",47,29.8,31.5,47.6
"Castillo, Diego A.",660636,2022,24,283,13,11,26.5,4.9,".292","89.1",74,40.8,23,41.4
"Bruján, Vidal",660644,2022,24,162,5,3,22.8,7.4,".233","86.1",35,40.2,29.5,46.4
"Garcia, Dérmis",660650,2022,24,125,6,5,44,6.4,".244","86.5",61,55.7,18,45.9
"Acuña Jr., Ronald",660670,2022,24,533,24,15,23.6,9.9,".366","91.2",110,40.4,20.1,47.7
"Ruiz, Keibert",660688,2022,23,433,22,7,11.5,6.9,".328","88",69,49.6,15.9,40.6
"Montero, Elehuris",660707,2022,23,185,15,6,32.4,4.3,".260","89.8",76,37.9,14.7,36.2
"Gonzalez, Oscar",660757,2022,24,382,27,11,19.6,3.9,".320","88.6",137,38.8,21.5,49.8
"Yepez, Juan",660766,2022,24,274,13,12,22.3,5.8,".286","86.5",88,42.9,19.9,37.8
"Sánchez, Jesús",660821,2022,24,343,14,13,26.8,7.6,".295","89.5",119,41.9,27.5,46.8
"Contreras, William",661388,2022,24,376,14,20,27.7,10.4,".347","90.4",120,36.6,21.6,53.4
"Serven, Brian",661531,2022,27,205,4,6,21.5,6.3,".254","84.5",58,39.7,22.6,45.2
"Varsho, Daulton",662139,2022,25,592,23,27,24.5,7.8,".298","87.7",125,50.9,17,42.7
"Nootbaar, Lars",663457,2022,24,347,16,14,20.5,14.7,".346","91.7",54,43.8,21.9,46
"Nevin, Tyler",663527,2022,25,184,4,2,25,10.9,".293","87.3",48,36,30.7,39.5
"Hoerner, Nico",663538,2022,25,517,22,10,11,5.4,".301","87.2",84,33.6,31.2,46.5
"Riley, Austin",663586,2022,25,693,39,38,24.2,8.2,".378","92.5",200,39.2,24.4,39
"Madrigal, Nick",663611,2022,25,228,7,0,11.8,6.1,".283","85.9",23,26.1,28.8,62.5
"Larnach, Trevor",663616,2022,25,180,13,5,31.7,10,".322","90.1",66,38.1,25.7,41.9
"Mountcastle, Ryan",663624,2022,25,609,28,22,25.3,7.1,".362","91.3",210,32.1,30.4,37.3
"McKenna, Ryan",663630,2022,25,172,10,2,32,6.4,".267","86.7",47,40.4,27.9,43.3
"Hayes, Ke'Bryan",663647,2022,25,560,24,7,21.8,8.6,".300","91",131,26,33.2,49.6
"Tucker, Kyle",663656,2022,25,609,28,30,15.6,9.7,".353","90",119,41.9,23.3,34.4
"India, Jonathan",663697,2022,25,431,16,10,21.8,7.2,".301","85.1",91,44.2,21.2,41.8
"Bart, Joey",663698,2022,25,291,6,11,38.5,8.9,".296","87.3",101,51.7,23.5,44.3
"Raleigh, Cal",663728,2022,25,415,20,27,29.4,9.2,".324","90.9",135,45.8,22.1,29.6
"Fortes, Nick",663743,2022,25,240,6,9,18.8,7.5,".317","89.3",48,40.7,26.2,39.5
"Grisham, Trent",663757,2022,25,524,16,17,28.6,10.9,".296","88.3",101,43.5,24.8,46.1
